1647268343152561187,-0.866943359375,0.1044921875,-0.448974609375,-0.189636230469,6391.0,2046.0,-4502.0,-2.0,-12.0,-1.0,
1647268343156416177,-0.867370605469,0.104614257812,-0.4482421875,-0.189514160156,6528.0,2063.0,-4482.0,1.0,-15.0,1.0,
1647268343160956621,-0.867858886719,0.104858398438,-0.447387695312,-0.189025878906,6475.0,2078.0,-4384.0,5.0,-19.0,3.0,
1647268343165633201,-0.868530273438,0.10498046875,-0.446350097656,-0.1884765625,6301.0,2018.0,-4372.0,8.0,-22.0,2.0,
1647268343173275709,-0.869140625,0.105041503906,-0.445373535156,-0.187866210938,6373.0,2067.0,-4439.0,8.0,-17.0,2.0,
1647268343179775476,-0.86962890625,0.105163574219,-0.444641113281,-0.187194824219,6418.0,2096.0,-4471.0,9.0,-15.0,4.0,
1647268343184607982,-0.870239257812,0.105102539062,-0.44384765625,-0.186401367188,6359.0,1974.0,-4497.0,12.0,-17.0,2.0,
1647268343189145565,-0.870849609375,0.105041503906,-0.443054199219,-0.185485839844,6350.0,1848.0,-4550.0,12.0,-16.0,1.0,
1647268343193960666,-0.871276855469,0.105102539062,-0.442443847656,-0.184631347656,6401.0,1807.0,-4612.0,10.0,-12.0,2.0,
1647268343208853006,-0.871643066406,0.105285644531,-0.442138671875,-0.183776855469,6542.0,1815.0,-4653.0,9.0,-8.0,6.0,
1647268343209462165,-0.871887207031,0.105712890625,-0.44189453125,-0.182861328125,6690.0,1829.0,-4677.0,10.0,-9.0,11.0,
1647268343209770917,-0.872253417969,0.106323242188,-0.441528320312,-0.181640625,6755.0,1824.0,-4700.0,12.0,-13.0,15.0,
1647268343221832513,-0.872741699219,0.10693359375,-0.44091796875,-0.180297851562,6707.0,1806.0,-4716.0,15.0,-16.0,15.0,
1647268343222430944,-0.873352050781,0.107421875,-0.440246582031,-0.178833007812,6582.0,1764.0,-4662.0,17.0,-18.0,13.0,
1647268343223790645,-0.873901367188,0.107666015625,-0.439575195312,-0.177490234375,6496.0,1707.0,-4600.0,17.0,-15.0,10.0,
1647268343227068901,-0.874328613281,0.107849121094,-0.439208984375,-0.176330566406,6452.0,1655.0,-4545.0,15.0,-11.0,7.0,
1647268343231659889,-0.874572753906,0.107849121094,-0.439086914062,-0.175354003906,6436.0,1624.0,-4490.0,13.0,-7.0,5.0,
1647268343236036300,-0.874755859375,0.107788085938,-0.439086914062,-0.174560546875,6480.0,1611.0,-4444.0,12.0,-3.0,4.0,
1647268343240833997,-0.874816894531,0.107666015625,-0.439270019531,-0.173889160156,6552.0,1611.0,-4402.0,11.0,0.0,2.0,
1647268343246015071,-0.874816894531,0.107421875,-0.439575195312,-0.173156738281,6553.0,1633.0,-4480.0,12.0,1.0,1.0,
1647268343252728223,-0.874877929688,0.107055664062,-0.439880371094,-0.172424316406,6595.0,1709.0,-4575.0,13.0,4.0,1.0,
1647268343256825447,-0.874877929688,0.106384277344,-0.440307617188,-0.171630859375,6513.0,1645.0,-4699.0,17.0,7.0,-2.0,
1647268343261417865,-0.874877929688,0.105285644531,-0.440979003906,-0.170654296875,6479.0,1372.0,-4737.0,21.0,14.0,-8.0,
1647268343265867948,-0.874633789062,0.104064941406,-0.442138671875,-0.169677734375,6706.0,1213.0,-4784.0,20.0,22.0,-12.0,
1647268343275909662,-0.874206542969,0.102844238281,-0.443603515625,-0.1689453125,6916.0,1274.0,-4789.0,17.0,24.0,-13.0,
1647268343277329683,-0.873840332031,0.1015625,-0.444763183594,-0.168518066406,7002.0,1282.0,-4804.0,16.0,19.0,-13.0,
1647268343281961202,-0.873718261719,0.100280761719,-0.445434570312,-0.168029785156,6988.0,1085.0,-4709.0,15.0,13.0,-14.0,
1647268343286684274,-0.873596191406,0.0993041992188,-0.446105957031,-0.167541503906,7070.0,927.0,-4503.0,11.0,10.0,-15.0,
1647268343293344736,-0.873352050781,0.0986938476562,-0.446655273438,-0.167602539062,7202.0,864.0,-4338.0,0.0,6.0,-13.0,
1647268343296052694,-0.873046875,0.0985107421875,-0.447021484375,-0.168334960938,7096.0,1065.0,-4403.0,-12.0,2.0,-12.0,
1647268343300734043,-0.873046875,0.098388671875,-0.446594238281,-0.169616699219,6845.0,1137.0,-4231.0,-17.0,-2.0,-12.0,
1647268343305612325,-0.872924804688,0.09814453125,-0.446350097656,-0.171020507812,6802.0,1288.0,-4497.0,-19.0,-2.0,-14.0,
1647268343312186002,-0.872863769531,0.0978393554688,-0.445983886719,-0.17236328125,6494.0,1718.0,-4759.0,-19.0,2.0,-15.0,
1647268343316407442,-0.873107910156,0.0968017578125,-0.445190429688,-0.173828125,6300.0,1713.0,-4744.0,-11.0,1.0,-19.0,
1647268343320925474,-0.873229980469,0.0956420898438,-0.444885253906,-0.174621582031,6133.0,1630.0,-4727.0,-4.0,3.0,-23.0,
1647268343325322389,-0.873291015625,0.0946655273438,-0.444641113281,-0.175415039062,5981.0,1669.0,-4706.0,-6.0,3.0,-22.0,
1647268343330351829,-0.873352050781,0.09375,-0.4443359375,-0.176391601562,5771.0,1702.0,-4672.0,-9.0,3.0,-20.0,
1647268343337417364,-0.873413085938,0.093017578125,-0.444030761719,-0.177429199219,5593.0,1714.0,-4627.0,-10.0,3.0,-18.0,
1647268343343277454,-0.873352050781,0.0924682617188,-0.443786621094,-0.178405761719,5476.0,1766.0,-4580.0,-11.0,3.0,-14.0,
1647268343346616268,-0.873291015625,0.092041015625,-0.443603515625,-0.179382324219,5372.0,1799.0,-4504.0,-12.0,3.0,-12.0,
1647268343351532459,-0.873168945312,0.091796875,-0.443481445312,-0.180480957031,5343.0,1833.0,-4475.0,-14.0,4.0,-10.0,
1647268343355800867,-0.872985839844,0.0916748046875,-0.443420410156,-0.181518554688,5356.0,1911.0,-4462.0,-15.0,5.0,-9.0,
1647268343360546112,-0.872802734375,0.0914916992188,-0.443359375,-0.1826171875,5440.0,1989.0,-4453.0,-15.0,4.0,-8.0,
