1650632450042793750,0.780212402344,0.594421386719,-0.0408325195312,0.190246582031,-1850.0,2137.0,-7005.0,-9.0,5.0,-9.0,
1650632450049496889,0.779846191406,0.594909667969,-0.0403442382812,0.190368652344,-1914.0,2137.0,-6997.0,-8.0,6.0,-9.0,
1650632450054280996,0.779418945312,0.595458984375,-0.039794921875,0.190368652344,-1977.0,2146.0,-6976.0,-7.0,8.0,-10.0,
1650632450059031248,0.778991699219,0.596069335938,-0.0391845703125,0.190307617188,-2005.0,2158.0,-6970.0,-6.0,10.0,-11.0,
1650632450063638448,0.778625488281,0.596740722656,-0.0385131835938,0.190063476562,-2025.0,2161.0,-6974.0,-5.0,12.0,-11.0,
1650632450068418502,0.778198242188,0.597412109375,-0.037841796875,0.189758300781,-2073.0,2156.0,-6988.0,-4.0,13.0,-12.0,
1650632450072962284,0.777709960938,0.598205566406,-0.0371704101562,0.189392089844,-2113.0,2147.0,-6998.0,-3.0,14.0,-13.0,
1650632450077667236,0.777221679688,0.599060058594,-0.0364990234375,0.188842773438,-2144.0,2131.0,-7009.0,-2.0,16.0,-14.0,
1650632450082252740,0.776733398438,0.599914550781,-0.0357666015625,0.188171386719,-2157.0,2109.0,-7018.0,-1.0,18.0,-15.0,
1650632450086146354,0.776245117188,0.600830078125,-0.0350341796875,0.1875,-2178.0,2089.0,-7049.0,0.0,19.0,-15.0,
1650632450090845346,0.775695800781,0.601806640625,-0.0343627929688,0.186706542969,-2197.0,2081.0,-7076.0,1.0,19.0,-16.0,
1650632450096086502,0.775146484375,0.602844238281,-0.0336303710938,0.185852050781,-2211.0,2073.0,-7097.0,2.0,20.0,-17.0,
1650632450109846353,0.774536132812,0.603881835938,-0.032958984375,0.184875488281,-2226.0,2065.0,-7130.0,3.0,21.0,-18.0,
1650632450110605239,0.773986816406,0.605041503906,-0.0323486328125,0.183837890625,-2243.0,2065.0,-7155.0,4.0,21.0,-19.0,
1650632450123009681,0.773315429688,0.606201171875,-0.03173828125,0.182739257812,-2245.0,2067.0,-7183.0,6.0,22.0,-21.0,
1650632450128759145,0.772644042969,0.607482910156,-0.0311279296875,0.181457519531,-2220.0,2063.0,-7203.0,8.0,24.0,-22.0,
1650632450129359006,0.77197265625,0.608764648438,-0.030517578125,0.179992675781,-2185.0,2043.0,-7226.0,9.0,25.0,-23.0,
1650632450129788398,0.771362304688,0.610046386719,-0.030029296875,0.178466796875,-2144.0,2020.0,-7243.0,11.0,25.0,-23.0,
1650632450130631685,0.770690917969,0.611389160156,-0.029541015625,0.176879882812,-2105.0,1986.0,-7258.0,13.0,24.0,-23.0,
1650632450135252714,0.770080566406,0.612670898438,-0.0291748046875,0.175170898438,-2076.0,1954.0,-7273.0,14.0,24.0,-23.0,
1650632450145646333,0.769470214844,0.613952636719,-0.0288696289062,0.173400878906,-2046.0,1931.0,-7262.0,16.0,24.0,-23.0,
1650632450153731107,0.768310546875,0.616455078125,-0.0282592773438,0.169738769531,-2037.0,1910.0,-7240.0,18.0,25.0,-22.0,
1650632450159417629,0.767761230469,0.61767578125,-0.0279541015625,0.167785644531,-2040.0,1890.0,-7243.0,20.0,27.0,-21.0,
1650632450163042068,0.767272949219,0.618896484375,-0.0276489257812,0.165649414062,-2046.0,1870.0,-7240.0,22.0,29.0,-21.0,
1650632450167623758,0.766784667969,0.6201171875,-0.0272827148438,0.163269042969,-2034.0,1855.0,-7254.0,24.0,32.0,-21.0,
1650632450172239780,0.766357421875,0.621337890625,-0.0269165039062,0.160705566406,-1988.0,1832.0,-7270.0,26.0,34.0,-21.0,
1650632450176841735,0.765930175781,0.622619628906,-0.0264282226562,0.157897949219,-1927.0,1804.0,-7278.0,28.0,36.0,-21.0,
1650632450180407762,0.765441894531,0.623962402344,-0.0260009765625,0.155029296875,-1878.0,1792.0,-7272.0,30.0,37.0,-22.0,
1650632450188387393,0.764892578125,0.625366210938,-0.025634765625,0.152099609375,-1827.0,1782.0,-7273.0,31.0,37.0,-24.0,
1650632450193367004,0.764221191406,0.626892089844,-0.0252075195312,0.149108886719,-1775.0,1758.0,-7281.0,31.0,38.0,-27.0,
1650632450198056221,0.763488769531,0.628540039062,-0.0248413085938,0.146057128906,-1725.0,1718.0,-7292.0,32.0,38.0,-30.0,
1650632450202624082,0.762634277344,0.630310058594,-0.0245361328125,0.143005371094,-1677.0,1658.0,-7325.0,32.0,38.0,-32.0,
1650632450207134246,0.76171875,0.632141113281,-0.0243530273438,0.139831542969,-1621.0,1597.0,-7359.0,33.0,37.0,-34.0,
1650632450211321115,0.760681152344,0.634033203125,-0.0242309570312,0.13671875,-1545.0,1535.0,-7399.0,34.0,36.0,-36.0,
1650632450215608835,0.759643554688,0.635986328125,-0.0242309570312,0.133544921875,-1466.0,1478.0,-7427.0,35.0,34.0,-38.0,
1650632450220480203,0.758483886719,0.638000488281,-0.0243530273438,0.130432128906,-1401.0,1420.0,-7447.0,35.0,32.0,-40.0,
1650632450228705644,0.757202148438,0.640075683594,-0.024658203125,0.12744140625,-1334.0,1345.0,-7454.0,36.0,29.0,-41.0,
1650632450234248638,0.755981445312,0.64208984375,-0.0250244140625,0.124450683594,-1247.0,1262.0,-7461.0,36.0,27.0,-42.0,
1650632450237883329,0.754638671875,0.644165039062,-0.0255126953125,0.12158203125,-1170.0,1182.0,-7457.0,35.0,25.0,-42.0,
1650632450242896080,0.753295898438,0.646240234375,-0.0260620117188,0.118774414062,-1112.0,1116.0,-7431.0,35.0,23.0,-43.0,
